id,Predict
15280,46
15281,20
15282,20
15283,26
15284,14
15285,13
15286,12
15287,18
15288,28
15289,31
15290,13
15291,28
15292,28
15293,13
15294,26
15295,14
15296,18
15297,37
15298,26
15299,23
15300,40
15301,35
15302,21
15303,36
15304,14
15305,27
15306,17
15307,21
15308,31
15309,28
15310,11
15311,12
15312,13
15313,25
15314,35
15315,12
15316,28
15317,13
15318,12
15319,27
15320,8
15321,15
15322,20
15323,35
15324,20
15325,14
15326,13
15327,13
15328,19
15329,13
15330,26
15331,32
15332,35
15333,27
15334,20
15335,36
15336,33
15337,21
15338,20
15339,31
15340,22
15341,32
15342,12
15343,13
15344,43
15345,8
15346,31
15347,13
15348,26
15349,35
15350,35
15351,11
15352,35
15353,32
15354,40
15355,24
15356,41
15357,43
15358,13
15359,13
15360,22
15361,13
15362,13
15363,11
15364,13
15365,20
15366,26
15367,27
15368,27
15369,45
15370,11
15371,11
15372,26
15373,30
15374,14
15375,47
15376,35
15377,25
15378,21
15379,35
15380,37
15381,43
15382,39
15383,51
15384,12
15385,27
15386,34
15387,41
15388,14
15389,18
15390,12
15391,45
15392,35
15393,11
15394,28
15395,20
15396,27
15397,21
15398,21
15399,61
15400,31
15401,13
15402,22
15403,26
15404,46
15405,34
15406,21
15407,21
15408,44
15409,12
15410,20
15411,31
15412,10
15413,12
15414,14
15415,12
15416,21
15417,35
15418,11
15419,21
15420,11
15421,28
15422,27
15423,24
15424,24
15425,19
15426,47
15427,25
15428,11
15429,29
15430,22
15431,12
15432,47
15433,13
15434,46
15435,15
15436,70
15437,21
15438,20
15439,13
15440,19
15441,21
15442,10
15443,41
15444,28
15445,12
15446,11
15447,28
15448,12
15449,39
15450,67
15451,51
15452,25
15453,39
15454,29
15455,30
15456,19
15457,40
15458,12
15459,25
15460,21
15461,20
15462,27
15463,40
15464,21
15465,11
15466,28
15467,25
15468,20
15469,26
15470,31
15471,41
15472,43
15473,13
15474,14
15475,28
15476,32
15477,12
15478,21
15479,37
15480,13
15481,44
15482,19
15483,12
15484,32
15485,34
15486,31
15487,21
15488,20
15489,48
15490,12
15491,21
15492,21
15493,20
15494,27
15495,20
15496,30
15497,12
15498,20
15499,22
15500,18
15501,32
15502,19
15503,47
15504,31
15505,35
15506,49
15507,34
15508,26
15509,51
15510,12
15511,27
15512,26
15513,12
15514,21
15515,39
15516,27
15517,19
15518,36
15519,13
15520,12
15521,21
15522,41
15523,11
15524,45
15525,31
15526,32
15527,13
15528,13
15529,19
15530,12
15531,14
15532,42
15533,21
15534,42
15535,26
15536,32
15537,18
15538,20
15539,27
15540,13
15541,53
15542,22
15543,40
15544,12
15545,12
15546,21
15547,26
15548,39
15549,12
15550,11
15551,12
15552,32
15553,27
15554,11
15555,31
15556,13
15557,27
15558,20
15559,20
15560,52
15561,10
15562,12
15563,12
15564,20
15565,26
15566,26
15567,31
15568,27
15569,9
15570,34
15571,21
15572,32
15573,41
15574,39
15575,11
15576,33
15577,30
15578,21
15579,26
15580,20
15581,12
15582,41
15583,14
15584,35
15585,11
15586,20
15587,19
15588,50
15589,14
15590,31
15591,21
15592,71
15593,26
15594,27
15595,55
15596,20
15597,26
15598,35
15599,21
15600,18
15601,21
15602,48
15603,50
15604,42
15605,13
15606,13
15607,21
15608,26
15609,12
15610,29
15611,27
15612,11
15613,13
15614,20
15615,21
15616,32
15617,38
15618,33
15619,11
15620,21
15621,32
15622,12
15623,30
15624,13
15625,20
15626,31
15627,19
15628,20
15629,19
15630,40
15631,19
15632,27
15633,11
15634,42
15635,18
15636,14
15637,38
15638,13
15639,28
15640,10
15641,28
15642,21
15643,23
15644,46
15645,51
15646,19
15647,31
15648,40
15649,22
15650,34
15651,37
15652,50
15653,32
15654,25
15655,32
15656,12
15657,20
15658,21
15659,22
15660,27
15661,27
15662,27
15663,34
15664,47
15665,32
15666,27
15667,20
15668,12
15669,23
15670,27
15671,31
15672,25
15673,20
15674,64
15675,31
15676,15
15677,21
15678,19
15679,19
15680,14
15681,21
15682,39
15683,37
15684,21
15685,54
15686,25
15687,14
15688,12
15689,45
15690,21
15691,43
15692,33
15693,19
15694,12
15695,42
15696,21
15697,21
15698,20
15699,46
15700,31
15701,26
15702,11
15703,11
15704,49
15705,11
15706,18
15707,21
15708,26
15709,36
15710,21
15711,25
15712,31
15713,22
15714,13
15715,33
15716,42
15717,51
15718,13
15719,27
15720,39
15721,13
15722,42
15723,19
15724,27
15725,51
15726,46
15727,31
15728,22
15729,24
15730,28
15731,31
15732,20
15733,12
15734,21
15735,36
15736,10
15737,39
15738,13
15739,29
15740,27
15741,20
15742,52
15743,39
15744,39
15745,21
15746,28
15747,17
15748,32
15749,10
15750,20
15751,31
15752,9
15753,19
15754,31
15755,13
15756,27
15757,35
15758,40
15759,50
15760,47
15761,33
15762,36
15763,35
15764,27
15765,21
15766,22
15767,14
15768,21
15769,31
15770,20
15771,41
15772,13
15773,23
15774,33
15775,22
15776,20
15777,12
15778,51
15779,10
15780,14
15781,27
15782,26
15783,35
15784,41
15785,21
15786,36
15787,30
15788,21
15789,34
15790,46
15791,28
15792,21
15793,22
15794,28
15795,12
15796,39
15797,44
15798,11
15799,12
15800,12
15801,20
15802,20
15803,33
15804,38
15805,22
15806,28
15807,21
15808,13
15809,37
15810,12
15811,21
15812,10
15813,45
15814,26
15815,20
15816,12
15817,13
15818,20
15819,42
15820,72
15821,13
15822,11
15823,54
15824,32
15825,46
15826,12
15827,11
15828,31
15829,13
15830,20
15831,20
15832,20
15833,49
15834,32
15835,20
15836,27
15837,20
15838,32
15839,12
15840,12
15841,21
15842,29
15843,14
15844,12
15845,21
15846,31
15847,16
15848,11
15849,21
15850,30
15851,38
15852,20
15853,20
15854,8
15855,27
15856,26
15857,37
15858,53
15859,21
15860,13
15861,28
15862,40
15863,13
15864,20
15865,33
15866,45
15867,25
15868,11
15869,10
15870,35
15871,27
15872,25
15873,23
15874,46
15875,37
15876,12
15877,51
15878,22
15879,44
15880,10
15881,21
15882,12
15883,33
15884,52
15885,39
15886,12
15887,36
15888,19
15889,21
15890,34
15891,30
15892,13
15893,15
15894,21
15895,39
15896,11
15897,12
15898,15
15899,27
15900,38
15901,34
15902,20
15903,13
15904,22
15905,22
15906,21
15907,16
15908,20
15909,58
15910,20
15911,27
15912,11
15913,21
15914,31
15915,14
15916,32
15917,18
15918,38
15919,26
15920,14
15921,21
15922,27
15923,27
15924,37
15925,18
15926,30
15927,12
15928,20
15929,27
15930,20
15931,32
15932,27
15933,37
15934,51
15935,35
15936,25
15937,13
15938,24
15939,16
15940,36
15941,22
15942,34
15943,30
15944,33
15945,31
15946,13
15947,32
15948,32
15949,30
15950,22
15951,34
15952,11
15953,72
15954,26
15955,42
15956,13
15957,20
15958,10
15959,36
15960,18
15961,30
15962,26
15963,21
15964,39
15965,12
15966,22
15967,25
15968,21
15969,20
15970,35
15971,31
15972,32
15973,13
15974,19
15975,22
15976,25
15977,21
15978,32
15979,15
15980,12
15981,20
15982,9
15983,20
15984,31
15985,21
15986,45
15987,13
15988,26
15989,14
15990,29
15991,40
15992,19
15993,26
15994,32
15995,12
15996,14
15997,21
15998,32
15999,53
16000,19
16001,21
16002,19
16003,45
16004,19
16005,13
16006,35
16007,21
16008,13
16009,13
16010,22
16011,64
16012,20
16013,20
16014,11
16015,37
16016,28
16017,44
16018,34
16019,31
16020,41
16021,20
16022,28
16023,32
16024,12
16025,48
16026,20
16027,66
16028,21
16029,30
16030,21
16031,39
16032,11
16033,13
16034,25
16035,13
16036,47
16037,20
16038,49
16039,34
16040,26
16041,20
16042,24
16043,27
16044,34
16045,22
16046,15
16047,30
16048,14
16049,12
16050,12
16051,31
16052,19
16053,49
16054,61
16055,39
16056,20
16057,30
16058,19
16059,21
16060,34
16061,40
16062,13
16063,28
16064,21
16065,26
16066,21
16067,26
16068,41
16069,19
16070,41
16071,18
16072,15
16073,26
16074,13
16075,34
16076,13
16077,30
16078,13
16079,28
16080,21
16081,29
16082,29
16083,26
16084,20
16085,41
16086,28
16087,32
16088,20
16089,21
16090,13
16091,44
16092,21
16093,19
16094,9
16095,20
16096,21
16097,11
16098,54
16099,14
16100,30
16101,33
16102,13
16103,28
16104,12
16105,8
16106,11
16107,19
16108,38
16109,38
16110,50
16111,25
16112,32
16113,46
16114,14
16115,35
16116,13
16117,13
16118,36
16119,42
16120,14
16121,14
16122,14
16123,13
16124,20
16125,26
16126,34
16127,21
16128,18
16129,42
16130,20
16131,27
16132,13
16133,41
16134,26
16135,20
16136,52
16137,26
16138,26
16139,38
16140,25
16141,19
16142,12
16143,11
16144,12
16145,20
16146,51
16147,13
16148,22
16149,21
16150,27
16151,51
16152,27
16153,38
16154,12
16155,26
16156,28
16157,19
16158,19
16159,12
16160,13
16161,20
16162,12
16163,12
16164,14
16165,22
16166,41
16167,14
16168,22
16169,14
16170,39
16171,43
16172,15
16173,27
16174,11
16175,23
16176,34
16177,49
16178,20
16179,34
16180,10
16181,34
16182,23
16183,22
16184,20
16185,20
16186,27
16187,21
16188,11
16189,50
16190,28
16191,22
16192,31
16193,32
16194,31
16195,38
16196,21
16197,35
16198,29
16199,32
16200,14
16201,21
16202,19
16203,11
16204,20
16205,48
16206,13
16207,38
16208,42
16209,47
16210,52
16211,28
16212,17
16213,20
16214,19
16215,21
16216,42
16217,14
16218,11
16219,26
16220,45
16221,21
16222,12
16223,46
16224,30
16225,41
16226,21
16227,19
16228,43
16229,21
16230,40
16231,20
16232,14
16233,20
16234,22
16235,22
16236,38
16237,14
16238,12
16239,13
16240,19
16241,21
16242,19
16243,12
16244,27
16245,21
16246,33
16247,12
16248,27
16249,25
16250,38
16251,21
16252,11
16253,36
16254,22
16255,26
16256,5
16257,28
16258,26
16259,12
16260,13
16261,25
16262,51
16263,70
16264,12
16265,45
16266,21
16267,34
16268,21
16269,26
16270,38
16271,45
16272,27
16273,27
16274,11
16275,13
16276,20
16277,12
16278,23
16279,21
16280,45
16281,20
16282,25
16283,26
16284,13
16285,26
16286,41
16287,20
16288,75
16289,13
16290,20
16291,20
16292,13
16293,32
16294,19
16295,14
16296,32
16297,37
16298,21
16299,14
16300,26
16301,24
16302,20
16303,36
16304,26
16305,9
16306,19
16307,35
16308,20
16309,20
16310,27
16311,33
16312,35
16313,51
16314,13
16315,36
16316,26
16317,27
16318,27
16319,21
16320,42
16321,21
16322,11
16323,22
16324,42
16325,38
16326,11
16327,46
16328,33
16329,11
16330,38
16331,31
16332,12
16333,18
16334,40
16335,24
16336,21
16337,58
16338,18
16339,23
16340,14
16341,35
16342,35
16343,19
16344,31
16345,12
16346,36
16347,44
16348,27
16349,13
16350,43
16351,60
16352,21
16353,15
16354,21
16355,26
16356,13
16357,25
16358,22
16359,20
16360,10
16361,15
16362,25
16363,48
16364,26
16365,27
16366,19
16367,12
16368,19
16369,20
16370,12
16371,12
16372,13
16373,35
16374,13
16375,11
16376,12
16377,21
16378,12
16379,27
16380,21
16381,26
16382,24
16383,20
16384,21
16385,20
16386,13
16387,27
16388,52
16389,13
16390,19
16391,46
16392,31
16393,20
16394,20
16395,19
16396,20
16397,14
16398,14
16399,12
16400,21
16401,14
16402,30
16403,12
16404,37
16405,13
16406,21
16407,21
16408,35
16409,38
16410,12
16411,27
16412,32
16413,43
16414,35
16415,50
16416,19
16417,20
16418,21
16419,33
16420,30
16421,27
16422,42
16423,36
16424,40
16425,38
16426,31
16427,26
16428,31
16429,29
16430,27
16431,33
16432,32
16433,39
16434,12
16435,19
16436,11
16437,19
16438,21
16439,20
16440,45
16441,14
16442,11
16443,19
16444,32
16445,13
16446,35
16447,42
16448,12
16449,35
16450,11
16451,34
16452,26
16453,21
16454,41
16455,28
16456,39
16457,19
16458,12
16459,27
16460,12
16461,12
16462,28
16463,22
16464,11
16465,10
16466,22
16467,12
16468,24
16469,12
16470,13
16471,49
16472,20
16473,38
16474,22
16475,13
16476,42
16477,12
16478,27
16479,11
16480,27
16481,26
16482,36
16483,27
16484,12
16485,35
16486,12
16487,56
16488,25
16489,12
16490,12
16491,32
16492,38
16493,36
16494,31
16495,38
16496,39
16497,13
16498,42
16499,13
16500,13
16501,27
16502,35
16503,51
16504,35
16505,21
16506,27
16507,19
16508,11
16509,19
16510,32
16511,39
16512,19
16513,10
16514,31
16515,14
16516,22
16517,13
16518,20
16519,13
16520,27
16521,21
16522,27
16523,37
16524,36
16525,18
16526,38
16527,17
16528,36
16529,31
16530,25
16531,52
16532,21
16533,25
16534,28
16535,38
16536,32
16537,10
16538,28
16539,40
16540,10
16541,33
16542,45
16543,12
16544,19
16545,33
16546,14
16547,32
16548,13
16549,33
16550,25
16551,31
16552,44
16553,20
16554,27
16555,21
16556,32
16557,32
16558,10
16559,20
16560,19
16561,11
16562,13
16563,31
16564,66
16565,31
16566,13
16567,40
16568,13
16569,25
16570,11
16571,34
16572,20
16573,12
16574,25
16575,24
16576,36
16577,12
16578,43
16579,37
16580,20
16581,65
16582,51
16583,66
16584,21
16585,33
16586,21
16587,22
16588,10
16589,13
16590,13
16591,48
16592,26
16593,41
16594,12
16595,42
16596,21
16597,12
16598,52
16599,12
16600,27
16601,85
16602,12
16603,37
16604,13
16605,22
16606,31
16607,11
16608,11
16609,61
16610,34
16611,25
16612,21
16613,11
16614,22
16615,20
16616,20
16617,32
16618,33
16619,29
16620,21
16621,20
16622,9
16623,26
16624,36
16625,21
16626,11
16627,31
16628,10
16629,20
16630,27
16631,10
16632,14
16633,29
16634,12
16635,48
16636,46
16637,27
16638,21
16639,25
16640,32
16641,26
16642,50
16643,18
16644,37
16645,19
16646,20
16647,9
16648,31
16649,31
16650,9
16651,25
16652,20
16653,13
16654,12
16655,46
16656,12
16657,34
16658,19
16659,26
16660,24
16661,35
16662,32
16663,21
16664,15
16665,39
16666,33
16667,28
16668,48
16669,37
16670,20
16671,45
16672,58
16673,20
16674,21
16675,28
16676,14
16677,51
16678,20
16679,12
16680,26
16681,31
16682,26
16683,26
16684,20
16685,12
16686,42
16687,22
16688,51
16689,21
16690,37
16691,21
16692,14
16693,21
16694,30
16695,31
16696,12
16697,25
16698,31
16699,11
16700,18
16701,38
16702,45
16703,28
16704,46
16705,20
16706,22
16707,13
16708,36
16709,23
16710,49
16711,40
16712,37
16713,22
16714,43
16715,20
16716,26
16717,13
16718,32
16719,11
16720,20
16721,12
16722,26
16723,21
16724,59
16725,27
16726,31
16727,27
16728,28
16729,21
16730,10
16731,12
16732,34
16733,11
16734,21
16735,45
16736,13
16737,10
16738,33
16739,21
16740,24
16741,41
16742,48
16743,86
16744,21
16745,28
16746,19
16747,53
16748,27
16749,12
16750,12
16751,17
16752,31
16753,21
16754,32
16755,12
16756,20
16757,20
16758,11
16759,22
16760,28
16761,31
16762,32
16763,25
16764,37
16765,21
16766,12
16767,18
16768,27
16769,20
16770,21
16771,33
16772,13
16773,41
16774,20
16775,19
16776,12
16777,22
16778,38
16779,10
16780,20
16781,22
16782,10
16783,35
16784,12
16785,36
16786,20
16787,24
16788,27
16789,13
16790,12
16791,27
16792,12
16793,35
16794,20
16795,20
16796,20
16797,28
16798,14
16799,30
16800,26
16801,32
16802,34
16803,26
16804,27
16805,27
16806,28
16807,30
16808,24
16809,50
16810,18
16811,33
16812,44
16813,14
16814,12
16815,42
16816,13
16817,54
16818,11
16819,35
16820,19
16821,19
16822,20
16823,40
16824,19
16825,19
16826,21
16827,20
16828,38
16829,28
16830,31
16831,21
16832,26
16833,28
16834,33
16835,27
16836,10
16837,13
16838,14
16839,26
16840,18
16841,49
16842,38
16843,13
16844,25
16845,39
16846,50
16847,13
16848,12
16849,12
16850,20
16851,13
16852,23
16853,22
16854,11
16855,33
16856,12
16857,30
16858,30
16859,35
16860,33
16861,24
16862,12
16863,32
16864,26
16865,38
16866,31
16867,8
16868,35
16869,40
16870,12
16871,13
16872,25
16873,31
16874,22
16875,48
16876,35
16877,43
16878,20
16879,8
16880,22
16881,44
16882,13
16883,20
16884,26
16885,14
16886,15
16887,11
16888,13
16889,27
16890,12
16891,52
16892,22
16893,20
16894,41
16895,19
16896,12
16897,30
16898,34
16899,12
16900,28
16901,28
16902,19
16903,12
16904,32
16905,67
16906,36
16907,22
16908,22
16909,26
16910,14
16911,37
16912,27
16913,14
16914,14
16915,19
16916,26
16917,31
16918,26
16919,12
16920,33
16921,47
16922,35
16923,33
16924,14
16925,33
16926,37
16927,11
16928,13
16929,12
16930,26
16931,30
16932,36
16933,12
16934,32
16935,62
16936,11
16937,27
16938,25
16939,22
16940,25
16941,31
16942,27
16943,12
16944,40
16945,27
16946,50
16947,27
16948,28
16949,50
16950,11
16951,28
16952,22
16953,14
16954,20
16955,12
16956,37
16957,25
16958,38
16959,27
16960,31
16961,12
16962,15
16963,44
16964,36
16965,49
16966,27
16967,13
16968,30
16969,53
16970,19
16971,20
16972,30
16973,27
16974,21
16975,42
16976,32
16977,19
16978,11
16979,14
16980,20
16981,27
16982,20
16983,22
16984,11
16985,21
16986,41
16987,14
16988,26
16989,29
16990,27
16991,21
16992,24
16993,26
16994,38
16995,20
16996,12
16997,28
16998,110
16999,27
17000,21
17001,41
17002,42
17003,20
17004,36
17005,11
17006,25
17007,47
17008,28
17009,12
17010,23
17011,14
17012,32
17013,20
17014,38
17015,20
17016,38
17017,13
17018,19
17019,19
17020,12
17021,22
17022,28
17023,30
17024,51
17025,46
17026,42
17027,20
17028,12
17029,12
17030,18
17031,13
17032,31
17033,33
17034,22
17035,21
17036,38
17037,35
17038,21
17039,37
17040,38
17041,49
17042,21
17043,22
17044,26
17045,21
17046,12
17047,10
17048,20
17049,28
17050,34
17051,11
17052,11
17053,23
17054,40
17055,20
17056,14
17057,27
17058,47
17059,13
17060,19
17061,19
17062,41
17063,20
17064,33
17065,23
17066,34
17067,20
17068,39
17069,31
17070,52
17071,27
17072,39
17073,14
17074,30
17075,25
17076,35
17077,20
17078,26
17079,23
17080,11
17081,50
17082,21
17083,11
17084,25
17085,27
17086,38
17087,13
17088,31
17089,53
17090,27
17091,15
17092,20
17093,43
17094,21
17095,35
17096,21
17097,45
17098,22
17099,21
17100,37
17101,11
17102,21
17103,18
17104,27
17105,35
17106,32
17107,41
17108,26
17109,20
17110,49
17111,21
17112,20
17113,12
17114,25
17115,11
17116,20
17117,50
17118,25
17119,36
17120,20
17121,22
17122,9
17123,30
17124,12
17125,38
17126,12
17127,22
17128,20
17129,69
17130,33
17131,45
17132,25
17133,13
17134,28
17135,71
17136,14
17137,10
17138,31
17139,36
17140,10
17141,18
17142,29
17143,11
17144,26
17145,14
17146,33
17147,12
17148,12
17149,13
17150,13
17151,28
17152,43
17153,26
17154,21
17155,21
17156,25
17157,12
17158,12
17159,38
17160,8
17161,12
17162,37
17163,24
17164,27
17165,13
17166,23
17167,29
17168,20
17169,13
17170,15
17171,12
17172,21
17173,31
17174,21
17175,11
17176,26
17177,12
17178,20
17179,20
17180,14
17181,27
17182,21
17183,27
17184,41
17185,20
17186,35
17187,28
17188,22
17189,10
17190,21
17191,16
17192,10
17193,18
17194,36
17195,32
17196,25
17197,30
17198,19
17199,19
17200,39
17201,38
17202,32
17203,21
17204,13
17205,30
17206,30
17207,31
17208,28
17209,21
17210,20
17211,33
17212,11
17213,35
17214,23
17215,30
17216,36
17217,31
17218,50
17219,14
17220,52
17221,28
17222,28
17223,10
17224,48
17225,13
17226,33
17227,20
17228,20
17229,10
17230,40
17231,25
17232,11
17233,36
17234,32
17235,20
17236,36
17237,21
17238,21
17239,21
17240,35
17241,23
17242,32
17243,22
17244,25
17245,36
17246,12
17247,10
17248,51
17249,13
17250,38
17251,67
17252,49
17253,13
17254,38
17255,28
17256,38
17257,26
17258,18
17259,27
17260,65
17261,14
17262,26
17263,42
17264,15
17265,20
17266,16
17267,20
17268,21
17269,26
17270,29
17271,12
17272,19
17273,28
17274,12
17275,17
17276,20
17277,31
17278,13
17279,41
17280,34
17281,19
17282,31
17283,46
17284,19
17285,28
17286,35
17287,21
17288,31
17289,13
17290,42
17291,21
17292,12
17293,21
17294,53
17295,36
17296,5
17297,15
17298,33
17299,12
17300,52
17301,18
17302,48
17303,21
17304,13
17305,14
17306,26
17307,20
17308,20
17309,29
17310,45
17311,21
17312,29
17313,13
17314,11
17315,43
17316,14
17317,45
17318,41
17319,27
17320,13
17321,13
17322,13
17323,12
17324,28
17325,35
17326,21
17327,27
17328,21
17329,34
17330,25
17331,37
17332,21
17333,50
17334,36
17335,27
17336,71
17337,27
17338,12
17339,65
17340,13
17341,33
17342,49
17343,21
17344,47
17345,25
17346,21
17347,28
17348,14
17349,20
17350,10
17351,31
17352,21
17353,31
17354,28
17355,26
17356,33
17357,28
17358,53
17359,25
17360,19
17361,19
17362,33
17363,37
17364,37
17365,27
17366,27
17367,26
17368,39
17369,45
17370,32
17371,12
17372,26
17373,44
17374,20
17375,37
17376,30
17377,40
17378,26
17379,26
17380,22
17381,22
17382,39
17383,11
17384,27
17385,41
17386,27
17387,13
17388,21
17389,35
17390,21
17391,34
17392,11
17393,37
17394,46
17395,32
17396,13
17397,20
17398,14
17399,26
17400,21
17401,20
17402,44
17403,27
17404,14
17405,20
17406,22
17407,25
17408,35
17409,23
17410,12
17411,41
17412,21
17413,13
17414,26
17415,44
17416,9
17417,20
17418,8
17419,43
17420,9
17421,20
17422,20
17423,27
17424,20
17425,21
17426,39
17427,12
17428,20
17429,19
17430,37
17431,13
17432,36
17433,25
17434,19
17435,35
17436,39
17437,20
17438,12
17439,20
17440,20
17441,31
17442,20
17443,20
17444,34
17445,27
17446,21
17447,33
17448,23
17449,30
17450,62
17451,13
17452,35
17453,19
17454,32
17455,7
17456,20
17457,19
17458,21
17459,26
17460,71
17461,12
17462,49
17463,12
17464,14
17465,21
17466,26
17467,18
17468,19
17469,20
17470,45
17471,36
17472,22
17473,30
17474,38
17475,20
17476,42
17477,34
17478,20
17479,49
17480,21
17481,26
17482,13
17483,25
17484,51
17485,36
17486,20
17487,22
17488,36
17489,38
17490,31
17491,45
17492,20
17493,26
17494,21
17495,30
17496,40
17497,26
17498,12
17499,26
17500,35
17501,12
17502,21
17503,27
17504,13
17505,21
17506,35
17507,25
17508,31
17509,43
17510,21
17511,13
17512,19
17513,31
17514,47
17515,21
17516,21
17517,30
17518,20
17519,28
17520,65
17521,12
17522,30
17523,35
17524,32
17525,18
17526,11
17527,26
17528,24
17529,10
17530,11
17531,14
17532,20
17533,48
17534,11
17535,20
17536,20
17537,14
17538,36
17539,21
17540,44
17541,9
17542,30
17543,26
17544,29
17545,15
17546,32
17547,18
17548,13
17549,20
17550,21
17551,22
17552,12
17553,31
17554,22
17555,28
17556,20
17557,11
17558,27
17559,13
17560,20
17561,18
17562,17
17563,20
17564,21
17565,23
17566,32
17567,32
17568,31
17569,12
17570,14
17571,46
17572,31
17573,27
17574,12
17575,28
17576,34
17577,12
17578,5
17579,25
17580,13
17581,26
17582,31
17583,20
17584,9
17585,50
17586,12
17587,26
17588,12
17589,27
17590,29
17591,35
17592,20
17593,26
17594,9
17595,95
17596,49
17597,12
17598,14
17599,21
17600,12
17601,31
17602,30
17603,13
17604,27
17605,40
17606,12
17607,29
17608,20
17609,21
17610,39
17611,22
17612,29
17613,51
17614,37
17615,37
17616,19
17617,34
17618,13
17619,12
17620,18
17621,18
17622,32
17623,13
17624,25
17625,36
17626,18
17627,26
17628,27
17629,26
17630,25
17631,11
17632,10
17633,26
17634,39
17635,35
17636,13
17637,39
17638,30
17639,12
17640,56
17641,37
17642,32
17643,12
17644,20
17645,37
17646,33
17647,20
17648,26
17649,14
17650,20
17651,39
17652,53
17653,42
17654,39
17655,26
17656,22
17657,27
17658,33
17659,13
17660,23
17661,20
17662,21
17663,12
17664,20
17665,21
17666,32
17667,31
17668,51
17669,35
17670,22
17671,20
17672,13
17673,12
17674,22
17675,31
17676,44
17677,27
17678,28
17679,12
17680,26
17681,26
17682,20
17683,18
17684,44
17685,12
17686,36
17687,13
17688,35
17689,28
17690,27
17691,39
17692,35
17693,45
17694,31
17695,13
17696,75
17697,19
17698,22
17699,17
17700,20
17701,26
17702,36
17703,10
17704,10
17705,12
17706,43
17707,30
17708,38
17709,36
17710,50
17711,35
17712,35
17713,19
17714,47
17715,27
17716,30
17717,27
17718,38
17719,30
17720,50
17721,52
17722,33
17723,33
17724,32
17725,26
17726,20
17727,44
17728,13
17729,51
17730,35
17731,33
17732,40
17733,13
17734,35
17735,36
17736,11
17737,12
17738,21
17739,21
17740,14
17741,20
17742,19
17743,12
17744,30
17745,22
17746,22
17747,37
17748,55
17749,12
17750,38
17751,43
17752,12
17753,11
17754,29
17755,22
17756,34
17757,25
17758,12
17759,20
17760,13
17761,31
17762,35
17763,27
17764,12
17765,21
17766,9
17767,20
17768,21
17769,27
17770,22
17771,11
17772,13
17773,21
17774,29
17775,32
17776,17
17777,13
17778,12
17779,13
17780,20
17781,36
17782,34
17783,14
17784,12
17785,38
17786,27
17787,21
17788,43
17789,26
17790,42
17791,22
17792,28
17793,39
17794,45
17795,24
17796,20
17797,10
17798,51
17799,12
17800,47
17801,13
17802,34
17803,29
17804,38
17805,21
17806,11
17807,27
17808,27
17809,20
17810,34
17811,20
17812,22
17813,19
17814,20
17815,15
17816,10
17817,13
17818,35
17819,27
17820,12
17821,20
17822,20
17823,36
17824,13
17825,39
17826,11
17827,14
17828,20
17829,21
17830,27
17831,30
17832,14
17833,32
17834,38
17835,21
17836,28
17837,13
17838,33
17839,21
17840,49
17841,37
17842,30
17843,22
17844,19
17845,25
17846,11
17847,27
17848,19
17849,19
17850,20
17851,30
17852,20
17853,44
17854,35
17855,12
17856,33
17857,32
17858,20
17859,12
17860,33
17861,29
17862,20
17863,11
17864,0
17865,20
17866,14
17867,20
17868,21
17869,26
17870,32
17871,12
17872,42
17873,25
17874,10
17875,19
17876,21
17877,46
17878,30
17879,13
17880,13
17881,22
17882,30
17883,26
17884,30
17885,22
17886,36
17887,36
17888,31
17889,14
17890,34
17891,11
17892,26
17893,12
17894,26
17895,26
17896,42
17897,23
17898,12
17899,52
17900,18
17901,34
17902,41
17903,0
17904,32
17905,18
17906,90
17907,39
17908,20
17909,54
17910,14
17911,12
17912,30
17913,12
17914,13
17915,26
17916,20
17917,30
17918,20
17919,12
17920,14
17921,50
17922,12
17923,20
17924,20
17925,12
17926,31
17927,9
17928,11
17929,12
17930,27
17931,21
17932,12
17933,11
17934,15
17935,57
17936,39
17937,12
17938,22
17939,34
17940,27
17941,12
17942,42
17943,48
17944,25
17945,19
17946,13
17947,26
17948,32
17949,20
17950,11
17951,36
17952,20
17953,28
17954,16
17955,21
17956,37
17957,20
17958,48
17959,13
17960,42
17961,38
17962,37
17963,13
17964,20
17965,35
17966,12
17967,66
17968,21
17969,21
17970,29
17971,25
17972,11
17973,26
17974,26
17975,22
17976,26
17977,21
17978,30
17979,46
17980,21
17981,37
17982,39
17983,30
17984,30
17985,41
17986,20
17987,9
17988,22
17989,13
17990,36
17991,27
17992,35
17993,30
17994,20
17995,11
17996,21
17997,18
17998,38
17999,26
18000,21
18001,36
18002,21
18003,27
18004,14
18005,33
18006,12
18007,31
18008,34
18009,50
18010,12
18011,14
18012,30
18013,27
18014,26
18015,10
18016,50
18017,15
18018,38
18019,45
18020,35
18021,11
18022,14
18023,32
18024,22
18025,21
18026,38
18027,11
18028,13
18029,42
18030,27
18031,18
18032,26
18033,12
18034,49
18035,11
18036,39
18037,38
18038,13
18039,17
18040,20
18041,25
18042,14
18043,43
18044,35
18045,23
18046,35
18047,27
18048,12
18049,16
18050,34
18051,53
18052,31
18053,24
18054,47
18055,18
18056,14
18057,21
18058,19
18059,20
18060,45
18061,13
18062,28
18063,11
18064,35
18065,14
18066,50
18067,25
18068,18
18069,16
18070,27
18071,19
18072,21
18073,26
18074,13
18075,35
18076,27
18077,23
